,tig1,tig1len,tig1_freq,dir2,tig2,tig2len,tig2_freq,dir2,n_barcodes
10158,tig00001338_pilon_pilon,130300,19,f,tig00001727_pilon_pilon,87124,25,r,1
10159,tig00001727_pilon_pilon,87124,25,f,tig00001338_pilon_pilon,130300,19,r,1
10160,tig00001340_pilon_pilon,76709,33,r,tig00000111_pilon_pilon,70133,13,f,1
10161,tig00000111_pilon_pilon,70133,13,r,tig00001340_pilon_pilon,76709,33,f,1
10162,tig00001340_pilon_pilon,76709,33,f,tig00001465_pilon_pilon,47659,9,r,1
10163,tig00001465_pilon_pilon,47659,9,f,tig00001340_pilon_pilon,76709,33,r,1
10164,tig00001340_pilon_pilon,76709,33,r,tig00001857_pilon_pilon,635693,59,f,1
10165,tig00001857_pilon_pilon,635693,59,r,tig00001340_pilon_pilon,76709,33,f,1
10166,tig00001341_pilon_pilon,72046,51,f,tig00001386_pilon_pilon,80889,49,r,1
10167,tig00001386_pilon_pilon,80889,49,f,tig00001341_pilon_pilon,72046,51,r,1
10168,tig00001341_pilon_pilon,72046,51,f,tig00001457_pilon_pilon,144580,73,f,1
10169,tig00001457_pilon_pilon,144580,73,r,tig00001341_pilon_pilon,72046,51,r,1
10170,tig00001341_pilon_pilon,72046,51,f,tig00001473_pilon_pilon,4078645,29,r,1
10171,tig00001473_pilon_pilon,4078645,29,f,tig00001341_pilon_pilon,72046,51,r,1
10172,tig00001341_pilon_pilon,72046,51,f,tig00001526_pilon_pilon,3420687,77,r,1
10173,tig00001526_pilon_pilon,3420687,77,f,tig00001341_pilon_pilon,72046,51,r,1
10174,tig00001341_pilon_pilon,72046,51,f,tig00001572_pilon_pilon,105335,29,r,1
10175,tig00001572_pilon_pilon,105335,29,f,tig00001341_pilon_pilon,72046,51,r,1
10176,tig00001341_pilon_pilon,72046,51,f,tig00001613_pilon_pilon,103596,41,r,1
10177,tig00001613_pilon_pilon,103596,41,f,tig00001341_pilon_pilon,72046,51,r,1
10178,tig00001341_pilon_pilon,72046,51,f,tig00001690_pilon_pilon,95927,67,r,1
10179,tig00001690_pilon_pilon,95927,67,f,tig00001341_pilon_pilon,72046,51,r,1
10180,tig00001341_pilon_pilon,72046,51,r,tig00001698_pilon_pilon,63040,21,r,1
10181,tig00001698_pilon_pilon,63040,21,f,tig00001341_pilon_pilon,72046,51,f,1
10182,tig00001344_pilon_pilon,1825866,12,r,tig00001457_pilon_pilon,144580,72,r,2
10183,tig00001457_pilon_pilon,144580,72,f,tig00001344_pilon_pilon,1825866,12,f,2
10184,tig00001347_pilon_pilon,6077126,36,f,tig00001415_pilon_pilon,1183326,18,f,2
10185,tig00001415_pilon_pilon,1183326,18,r,tig00001347_pilon_pilon,6077126,36,r,2
10186,tig00001347_pilon_pilon,6077126,29,r,tig00001663_pilon_pilon,2797548,19,r,9
10187,tig00001663_pilon_pilon,2797548,19,f,tig00001347_pilon_pilon,6077126,29,f,9
10188,tig00001349_pilon_pilon,5327262,85,f,tig00000116_pilon_pilon,44521102,13,r,1
10189,tig00000116_pilon_pilon,44521102,13,f,tig00001349_pilon_pilon,5327262,85,r,1
10190,tig00001349_pilon_pilon,5327262,85,f,tig00001457_pilon_pilon,144580,73,f,1
10191,tig00001457_pilon_pilon,144580,73,r,tig00001349_pilon_pilon,5327262,85,r,1
10192,tig00001349_pilon_pilon,5327262,85,f,tig00001526_pilon_pilon,3420687,77,f,1
10193,tig00001526_pilon_pilon,3420687,77,r,tig00001349_pilon_pilon,5327262,85,r,1
10194,tig00001349_pilon_pilon,5327262,85,r,tig00001612_pilon_pilon,73552,27,f,1
10195,tig00001612_pilon_pilon,73552,27,r,tig00001349_pilon_pilon,5327262,85,f,1
10196,tig00001349_pilon_pilon,5327262,85,f,tig00001743_pilon_pilon,1947538,29,f,1
10197,tig00001743_pilon_pilon,1947538,29,r,tig00001349_pilon_pilon,5327262,85,r,1
10198,tig00001349_pilon_pilon,5327262,85,f,tig00001768_pilon_pilon,73047,25,f,1
10199,tig00001768_pilon_pilon,73047,25,r,tig00001349_pilon_pilon,5327262,85,r,1
10200,tig00001349_pilon_pilon,5327262,85,f,tig00001771_pilon_pilon,74526,19,f,1
10201,tig00001771_pilon_pilon,74526,19,r,tig00001349_pilon_pilon,5327262,85,r,1
10202,tig00000109_pilon_pilon,95946,27,f,tig00001672_pilon_pilon,50550,5,f,1
10203,tig00001672_pilon_pilon,50550,5,r,tig00000109_pilon_pilon,95946,27,r,1
10204,tig00000109_pilon_pilon,95946,27,f,tig00001849_pilon_pilon,1098495,19,f,1
10205,tig00001849_pilon_pilon,1098495,19,r,tig00000109_pilon_pilon,95946,27,r,1
10206,tig00001351_pilon_pilon,5113123,25,r,tig00001454_pilon_pilon,61206,9,r,1
10207,tig00001454_pilon_pilon,61206,9,f,tig00001351_pilon_pilon,5113123,25,f,1
10208,tig00001351_pilon_pilon,5113123,25,r,tig00001592_pilon_pilon,2837927,11,r,1
10209,tig00001592_pilon_pilon,2837927,11,f,tig00001351_pilon_pilon,5113123,25,f,1
10210,tig00001351_pilon_pilon,5113123,25,r,tig00001755_pilon_pilon,1239263,59,r,1
10211,tig00001755_pilon_pilon,1239263,59,f,tig00001351_pilon_pilon,5113123,25,f,1
10212,tig00001354_pilon_pilon,178502,37,r,tig00001363_pilon_pilon,856149,17,f,1
10213,tig00001363_pilon_pilon,856149,17,r,tig00001354_pilon_pilon,178502,37,f,1
10214,tig00001354_pilon_pilon,178502,37,f,tig00001515_pilon_pilon,44320,3,r,1
10215,tig00001515_pilon_pilon,44320,3,f,tig00001354_pilon_pilon,178502,37,r,1
10216,tig00001354_pilon_pilon,178502,37,f,tig00001532_pilon_pilon,64529,27,r,1
10217,tig00001532_pilon_pilon,64529,27,f,tig00001354_pilon_pilon,178502,37,r,1
10218,tig00001354_pilon_pilon,178502,37,r,tig00000124_pilon_pilon,84161,17,r,1
10219,tig00000124_pilon_pilon,84161,17,f,tig00001354_pilon_pilon,178502,37,f,1
10220,tig00001354_pilon_pilon,178502,37,f,tig00001719_pilon_pilon,2310434,29,f,1
10221,tig00001719_pilon_pilon,2310434,29,r,tig00001354_pilon_pilon,178502,37,r,1
10222,tig00001354_pilon_pilon,178502,37,r,tig00001755_pilon_pilon,1239263,59,r,1
10223,tig00001755_pilon_pilon,1239263,59,f,tig00001354_pilon_pilon,178502,37,f,1
10224,tig00001354_pilon_pilon,178502,37,f,tig00001776_pilon_pilon,65796,45,f,1
10225,tig00001776_pilon_pilon,65796,45,r,tig00001354_pilon_pilon,178502,37,r,1
10226,tig00001355_pilon_pilon,5820619,21,r,tig00001467_pilon_pilon,72544,17,r,1
10227,tig00001467_pilon_pilon,72544,17,f,tig00001355_pilon_pilon,5820619,21,f,1
10228,tig00001357_pilon_pilon,72209,31,r,tig00001710_pilon_pilon,289470,93,f,1
10229,tig00001710_pilon_pilon,289470,93,r,tig00001357_pilon_pilon,72209,31,f,1
10230,tig00001358_pilon_pilon,53171,9,f,tig00001457_pilon_pilon,144580,73,r,1
10231,tig00001457_pilon_pilon,144580,73,f,tig00001358_pilon_pilon,53171,9,r,1
10232,tig00001358_pilon_pilon,53171,9,r,tig00001788_pilon_pilon,66335,39,r,1
10233,tig00001788_pilon_pilon,66335,39,f,tig00001358_pilon_pilon,53171,9,f,1
10234,tig00001360_pilon_pilon,616639,16,f,tig00001849_pilon_pilon,1098495,14,f,6
10235,tig00001849_pilon_pilon,1098495,14,r,tig00001360_pilon_pilon,616639,16,r,6
10236,tig00001362_pilon_pilon,4730218,17,r,tig00001679_pilon_pilon,111753,1,r,1
10237,tig00001679_pilon_pilon,111753,1,f,tig00001362_pilon_pilon,4730218,17,f,1
10238,tig00001362_pilon_pilon,4730218,17,f,tig00001710_pilon_pilon,289470,93,r,1
10239,tig00001710_pilon_pilon,289470,93,f,tig00001362_pilon_pilon,4730218,17,r,1
10240,tig00001362_pilon_pilon,4730218,17,r,tig00001776_pilon_pilon,65796,45,f,1
10241,tig00001776_pilon_pilon,65796,45,r,tig00001362_pilon_pilon,4730218,17,f,1
10242,tig00001363_pilon_pilon,856149,17,r,tig00001516_pilon_pilon,3946750,25,f,1
10243,tig00001516_pilon_pilon,3946750,25,r,tig00001363_pilon_pilon,856149,17,f,1
10244,tig00001363_pilon_pilon,856149,17,r,tig00001633_pilon_pilon,90758,43,r,1
10245,tig00001633_pilon_pilon,90758,43,f,tig00001363_pilon_pilon,856149,17,f,1
10246,tig00001364_pilon_pilon,45598,3,f,tig00000123_pilon_pilon,105029,17,r,1
10247,tig00000123_pilon_pilon,105029,17,f,tig00001364_pilon_pilon,45598,3,r,1
10248,tig00001367_pilon_pilon,217165,17,r,tig00001407_pilon_pilon,72985,21,r,1
10249,tig00001407_pilon_pilon,72985,21,f,tig00001367_pilon_pilon,217165,17,f,1
10250,tig00001367_pilon_pilon,217165,17,r,tig00001415_pilon_pilon,1183326,19,r,1
10251,tig00001415_pilon_pilon,1183326,19,f,tig00001367_pilon_pilon,217165,17,f,1
10252,tig00001367_pilon_pilon,217165,17,r,tig00001422_pilon_pilon,94044,59,f,1
10253,tig00001422_pilon_pilon,94044,59,r,tig00001367_pilon_pilon,217165,17,f,1
10254,tig00001367_pilon_pilon,217165,17,r,tig00001651_pilon_pilon,2987590,49,r,1
10255,tig00001651_pilon_pilon,2987590,49,f,tig00001367_pilon_pilon,217165,17,f,1
10256,tig00001370_pilon_pilon,4744234,38,f,tig00001399_pilon_pilon,4553363,44,f,20
10257,tig00001399_pilon_pilon,4553363,44,r,tig00001370_pilon_pilon,4744234,38,r,20
10258,tig00001370_pilon_pilon,4744234,57,f,tig00001758_pilon_pilon,59921,37,r,1
10259,tig00001758_pilon_pilon,59921,37,f,tig00001370_pilon_pilon,4744234,57,r,1
10260,tig00001370_pilon_pilon,4744234,57,r,tig00001817_pilon_pilon,1593892,13,f,1
10261,tig00001817_pilon_pilon,1593892,13,r,tig00001370_pilon_pilon,4744234,57,f,1
10262,tig00001376_pilon_pilon,70534,3,f,tig00001613_pilon_pilon,103596,41,r,1
10263,tig00001613_pilon_pilon,103596,41,f,tig00001376_pilon_pilon,70534,3,r,1
10264,tig00001378_pilon_pilon,66805,15,f,tig00001457_pilon_pilon,144580,73,r,1
10265,tig00001457_pilon_pilon,144580,73,f,tig00001378_pilon_pilon,66805,15,r,1
10266,tig00001378_pilon_pilon,66805,15,r,tig00001565_pilon_pilon,90372,23,r,1
10267,tig00001565_pilon_pilon,90372,23,f,tig00001378_pilon_pilon,66805,15,f,1
10268,tig00001378_pilon_pilon,66805,15,r,tig00001850_pilon_pilon,929366,53,f,1
10269,tig00001850_pilon_pilon,929366,53,r,tig00001378_pilon_pilon,66805,15,f,1
10270,tig00001379_pilon_pilon,90070,17,r,tig00001838_pilon_pilon,93925,87,f,1
10271,tig00001838_pilon_pilon,93925,87,r,tig00001379_pilon_pilon,90070,17,f,1
10272,tig00001382_pilon_pilon,5589224,37,r,tig00001680_pilon_pilon,75805,23,r,1
10273,tig00001680_pilon_pilon,75805,23,f,tig00001382_pilon_pilon,5589224,37,f,1
10274,tig00001386_pilon_pilon,80889,49,r,tig00001501_pilon_pilon,94847,29,f,1
10275,tig00001501_pilon_pilon,94847,29,r,tig00001386_pilon_pilon,80889,49,f,1
10276,tig00001386_pilon_pilon,80889,49,r,tig00001503_pilon_pilon,86370,11,r,1
10277,tig00001503_pilon_pilon,86370,11,f,tig00001386_pilon_pilon,80889,49,f,1
10278,tig00001387_pilon_pilon,5422788,16,r,tig00001443_pilon_pilon,4835810,28,r,6
10279,tig00001443_pilon_pilon,4835810,28,f,tig00001387_pilon_pilon,5422788,16,f,6
10280,tig00001387_pilon_pilon,5422788,21,f,tig00001558_pilon_pilon,61172,15,f,1
10281,tig00001558_pilon_pilon,61172,15,r,tig00001387_pilon_pilon,5422788,21,r,1
10282,tig00001387_pilon_pilon,5422788,21,r,tig00001577_pilon_pilon,98119,17,f,1
10283,tig00001577_pilon_pilon,98119,17,r,tig00001387_pilon_pilon,5422788,21,f,1
10284,tig00001390_pilon_pilon,1737812,5,r,tig00001696_pilon_pilon,70247,13,f,1
10285,tig00001696_pilon_pilon,70247,13,r,tig00001390_pilon_pilon,1737812,5,f,1
10286,tig00000111_pilon_pilon,70133,13,f,tig00001457_pilon_pilon,144580,73,r,1
10287,tig00001457_pilon_pilon,144580,73,f,tig00000111_pilon_pilon,70133,13,r,1
10288,tig00000111_pilon_pilon,70133,13,f,tig00001830_pilon_pilon,1393696,55,r,1
10289,tig00001830_pilon_pilon,1393696,55,f,tig00000111_pilon_pilon,70133,13,r,1
10290,tig00001391_pilon_pilon,5539118,69,r,tig00001443_pilon_pilon,4835810,31,f,3
10291,tig00001443_pilon_pilon,4835810,31,r,tig00001391_pilon_pilon,5539118,69,f,3
10292,tig00001391_pilon_pilon,5539118,71,f,tig00001842_pilon_pilon,61913,21,f,1
10293,tig00001842_pilon_pilon,61913,21,r,tig00001391_pilon_pilon,5539118,71,r,1
10294,tig00001391_pilon_pilon,5539118,54,f,tig00001857_pilon_pilon,635693,42,f,18
10295,tig00001857_pilon_pilon,635693,42,r,tig00001391_pilon_pilon,5539118,54,r,18
10296,tig00001397_pilon_pilon,5506756,35,f,tig00001488_pilon_pilon,73705,13,r,1
10297,tig00001488_pilon_pilon,73705,13,f,tig00001397_pilon_pilon,5506756,35,r,1
10298,tig00001397_pilon_pilon,5506756,35,r,tig00001592_pilon_pilon,2837927,11,f,1
10299,tig00001592_pilon_pilon,2837927,11,r,tig00001397_pilon_pilon,5506756,35,f,1
10300,tig00001397_pilon_pilon,5506756,35,f,tig00001706_pilon_pilon,129746,37,f,1
10301,tig00001706_pilon_pilon,129746,37,r,tig00001397_pilon_pilon,5506756,35,r,1
10302,tig00001397_pilon_pilon,5506756,33,f,tig00001717_pilon_pilon,2309812,55,f,3
10303,tig00001717_pilon_pilon,2309812,55,r,tig00001397_pilon_pilon,5506756,33,r,3
10304,tig00001397_pilon_pilon,5506756,35,f,tig00000136_pilon_pilon,98323,21,f,1
10305,tig00000136_pilon_pilon,98323,21,r,tig00001397_pilon_pilon,5506756,35,r,1
10306,tig00001399_pilon_pilon,4553363,63,r,tig00001758_pilon_pilon,59921,37,r,1
10307,tig00001758_pilon_pilon,59921,37,f,tig00001399_pilon_pilon,4553363,63,f,1
10308,tig00001399_pilon_pilon,4553363,63,r,tig00001809_pilon_pilon,45692,9,r,1
10309,tig00001809_pilon_pilon,45692,9,f,tig00001399_pilon_pilon,4553363,63,f,1
10310,tig00001405_pilon_pilon,70404,5,r,tig00001739_pilon_pilon,69424,3,r,1
10311,tig00001739_pilon_pilon,69424,3,f,tig00001405_pilon_pilon,70404,5,f,1
10312,tig00001406_pilon_pilon,4973060,36,f,tig00001540_pilon_pilon,3391581,46,f,6
10313,tig00001540_pilon_pilon,3391581,46,r,tig00001406_pilon_pilon,4973060,36,r,6
10314,tig00001406_pilon_pilon,4973060,34,r,tig00001550_pilon_pilon,3481018,42,r,8
10315,tig00001550_pilon_pilon,3481018,42,f,tig00001406_pilon_pilon,4973060,34,f,8
10316,tig00001406_pilon_pilon,4973060,41,r,tig00001612_pilon_pilon,73552,27,f,1
10317,tig00001612_pilon_pilon,73552,27,r,tig00001406_pilon_pilon,4973060,41,f,1
10318,tig00001407_pilon_pilon,72985,21,f,tig00000117_pilon_pilon,54593976,15,f,1
10319,tig00000117_pilon_pilon,54593976,15,r,tig00001407_pilon_pilon,72985,21,r,1
10320,tig00001407_pilon_pilon,72985,21,r,tig00001500_pilon_pilon,76398,25,f,1
10321,tig00001500_pilon_pilon,76398,25,r,tig00001407_pilon_pilon,72985,21,f,1
10322,tig00000113_pilon_pilon,59245,31,r,tig00001458_pilon_pilon,52399,19,f,1
10323,tig00001458_pilon_pilon,52399,19,r,tig00000113_pilon_pilon,59245,31,f,1
10324,tig00000113_pilon_pilon,59245,31,r,tig00001647_pilon_pilon,50429,7,f,1
10325,tig00001647_pilon_pilon,50429,7,r,tig00000113_pilon_pilon,59245,31,f,1
10326,tig00001413_pilon_pilon,269286,13,r,tig00001458_pilon_pilon,52399,19,r,1
10327,tig00001458_pilon_pilon,52399,19,f,tig00001413_pilon_pilon,269286,13,f,1
10328,tig00001414_pilon_pilon,75899,29,r,tig00001423_pilon_pilon,4343316,29,r,1
10329,tig00001423_pilon_pilon,4343316,29,f,tig00001414_pilon_pilon,75899,29,f,1
10330,tig00001415_pilon_pilon,1183326,19,f,tig00001550_pilon_pilon,3481018,49,f,1
10331,tig00001550_pilon_pilon,3481018,49,r,tig00001415_pilon_pilon,1183326,19,r,1
10332,tig00001420_pilon_pilon,4220570,45,f,tig00000009_pilon_pilon,49328,17,r,1
10333,tig00000009_pilon_pilon,49328,17,f,tig00001420_pilon_pilon,4220570,45,r,1
10334,tig00001420_pilon_pilon,4220570,32,f,tig00001813_pilon_pilon,1577151,26,f,14
10335,tig00001813_pilon_pilon,1577151,26,r,tig00001420_pilon_pilon,4220570,32,r,14
10336,tig00001422_pilon_pilon,94044,59,f,tig00001532_pilon_pilon,64529,27,r,1
10337,tig00001532_pilon_pilon,64529,27,f,tig00001422_pilon_pilon,94044,59,r,1
10338,tig00001422_pilon_pilon,94044,58,r,tig00001654_pilon_pilon,73917,36,r,2
10339,tig00001654_pilon_pilon,73917,36,f,tig00001422_pilon_pilon,94044,58,f,2
10340,tig00001422_pilon_pilon,94044,59,f,tig00000131_pilon_pilon,60939,17,r,1
10341,tig00000131_pilon_pilon,60939,17,f,tig00001422_pilon_pilon,94044,59,r,1
10342,tig00001422_pilon_pilon,94044,58,r,tig00001710_pilon_pilon,289470,92,f,2
10343,tig00001710_pilon_pilon,289470,92,r,tig00001422_pilon_pilon,94044,58,f,2
10344,tig00001425_pilon_pilon,118489,11,r,tig00001698_pilon_pilon,63040,21,r,1
10345,tig00001698_pilon_pilon,63040,21,f,tig00001425_pilon_pilon,118489,11,f,1
10346,tig00000114_pilon_pilon,88152,25,f,tig00001572_pilon_pilon,105335,29,f,1
10347,tig00001572_pilon_pilon,105335,29,r,tig00000114_pilon_pilon,88152,25,r,1
10348,tig00000114_pilon_pilon,88152,25,f,tig00001842_pilon_pilon,61913,21,f,1
10349,tig00001842_pilon_pilon,61913,21,r,tig00000114_pilon_pilon,88152,25,r,1
10350,tig00001427_pilon_pilon,46477,5,f,tig00001534_pilon_pilon,3058268,33,f,1
10351,tig00001534_pilon_pilon,3058268,33,r,tig00001427_pilon_pilon,46477,5,r,1
10352,tig00001427_pilon_pilon,46477,5,f,tig00001838_pilon_pilon,93925,87,f,1
10353,tig00001838_pilon_pilon,93925,87,r,tig00001427_pilon_pilon,46477,5,r,1
10354,tig00001432_pilon_pilon,68993,36,r,tig00001434_pilon_pilon,61608,6,f,2
10355,tig00001434_pilon_pilon,61608,6,r,tig00001432_pilon_pilon,68993,36,f,2
10356,tig00001432_pilon_pilon,68993,37,r,tig00001759_pilon_pilon,1664181,33,f,1
10357,tig00001759_pilon_pilon,1664181,33,r,tig00001432_pilon_pilon,68993,37,f,1
10358,tig00001432_pilon_pilon,68993,37,f,tig00001839_pilon_pilon,74929,17,r,1
10359,tig00001839_pilon_pilon,74929,17,f,tig00001432_pilon_pilon,68993,37,r,1
10360,tig00001437_pilon_pilon,2335674,49,f,tig00001519_pilon_pilon,48936,9,f,1
10361,tig00001519_pilon_pilon,48936,9,r,tig00001437_pilon_pilon,2335674,49,r,1
10362,tig00001437_pilon_pilon,2335674,49,f,tig00001555_pilon_pilon,98024,27,r,1
10363,tig00001555_pilon_pilon,98024,27,f,tig00001437_pilon_pilon,2335674,49,r,1
10364,tig00001437_pilon_pilon,2335674,49,f,tig00001633_pilon_pilon,90758,43,f,1
10365,tig00001633_pilon_pilon,90758,43,r,tig00001437_pilon_pilon,2335674,49,r,1
10366,tig00001437_pilon_pilon,2335674,49,r,tig00001661_pilon_pilon,1493564,15,f,1
10367,tig00001661_pilon_pilon,1493564,15,r,tig00001437_pilon_pilon,2335674,49,f,1
10368,tig00001437_pilon_pilon,2335674,49,f,tig00000011_pilon_pilon,92100,27,f,1
10369,tig00000011_pilon_pilon,92100,27,r,tig00001437_pilon_pilon,2335674,49,r,1
10370,tig00001437_pilon_pilon,2335674,42,f,tig00001792_pilon_pilon,954521,38,f,8
10371,tig00001792_pilon_pilon,954521,38,r,tig00001437_pilon_pilon,2335674,42,r,8
10372,tig00001442_pilon_pilon,2448759,39,f,tig00001462_pilon_pilon,51901,17,f,1
10373,tig00001462_pilon_pilon,51901,17,r,tig00001442_pilon_pilon,2448759,39,r,1
10374,tig00001442_pilon_pilon,2448759,39,f,tig00001563_pilon_pilon,3420101,33,r,1
10375,tig00001563_pilon_pilon,3420101,33,f,tig00001442_pilon_pilon,2448759,39,r,1
10376,tig00001442_pilon_pilon,2448759,39,r,tig00001577_pilon_pilon,98119,17,r,1
10377,tig00001577_pilon_pilon,98119,17,f,tig00001442_pilon_pilon,2448759,39,f,1
10378,tig00001442_pilon_pilon,2448759,33,r,tig00001714_pilon_pilon,297440,33,r,7
10379,tig00001714_pilon_pilon,297440,33,f,tig00001442_pilon_pilon,2448759,33,f,7
10380,tig00001442_pilon_pilon,2448759,39,r,tig00001826_pilon_pilon,76385,11,r,1
10381,tig00001826_pilon_pilon,76385,11,f,tig00001442_pilon_pilon,2448759,39,f,1
10382,tig00001443_pilon_pilon,4835810,33,f,tig00001800_pilon_pilon,62109,29,r,1
10383,tig00001800_pilon_pilon,62109,29,f,tig00001443_pilon_pilon,4835810,33,r,1
10384,tig00001443_pilon_pilon,4835810,33,f,tig00001837_pilon_pilon,952530,67,r,1
10385,tig00001837_pilon_pilon,952530,67,f,tig00001443_pilon_pilon,4835810,33,r,1
10386,tig00000116_pilon_pilon,44521102,13,f,tig00001592_pilon_pilon,2837927,11,f,1
10387,tig00001592_pilon_pilon,2837927,11,r,tig00000116_pilon_pilon,44521102,13,r,1
10388,tig00001445_pilon_pilon,4547348,49,f,tig00001714_pilon_pilon,297440,39,r,1
10389,tig00001714_pilon_pilon,297440,39,f,tig00001445_pilon_pilon,4547348,49,r,1
10390,tig00001447_pilon_pilon,3946929,35,f,tig00001500_pilon_pilon,76398,25,r,1
10391,tig00001500_pilon_pilon,76398,25,f,tig00001447_pilon_pilon,3946929,35,r,1
10392,tig00001447_pilon_pilon,3946929,35,r,tig00001611_pilon_pilon,106515,117,r,1
10393,tig00001611_pilon_pilon,106515,117,f,tig00001447_pilon_pilon,3946929,35,f,1
10394,tig00001447_pilon_pilon,3946929,35,f,tig00001857_pilon_pilon,635693,59,r,1
10395,tig00001857_pilon_pilon,635693,59,f,tig00001447_pilon_pilon,3946929,35,r,1
10396,tig00001453_pilon_pilon,1663163,9,f,tig00001776_pilon_pilon,65796,45,f,1
10397,tig00001776_pilon_pilon,65796,45,r,tig00001453_pilon_pilon,1663163,9,r,1
10398,tig00001454_pilon_pilon,61206,9,r,tig00001473_pilon_pilon,4078645,29,f,1
10399,tig00001473_pilon_pilon,4078645,29,r,tig00001454_pilon_pilon,61206,9,f,1
10400,tig00001458_pilon_pilon,52399,19,r,tig00001462_pilon_pilon,51901,17,r,1
10401,tig00001462_pilon_pilon,51901,17,f,tig00001458_pilon_pilon,52399,19,f,1
10402,tig00001458_pilon_pilon,52399,19,r,tig00001481_pilon_pilon,96441,19,f,1
10403,tig00001481_pilon_pilon,96441,19,r,tig00001458_pilon_pilon,52399,19,f,1
10404,tig00000117_pilon_pilon,54593976,15,r,tig00001840_pilon_pilon,76877,25,f,1
10405,tig00001840_pilon_pilon,76877,25,r,tig00000117_pilon_pilon,54593976,15,f,1
10406,tig00001465_pilon_pilon,47659,9,r,tig00001836_pilon_pilon,1617509,79,f,1
10407,tig00001836_pilon_pilon,1617509,79,r,tig00001465_pilon_pilon,47659,9,f,1
10408,tig00001467_pilon_pilon,72544,17,r,tig00001483_pilon_pilon,4106225,81,f,1
10409,tig00001483_pilon_pilon,4106225,81,r,tig00001467_pilon_pilon,72544,17,f,1
10410,tig00001467_pilon_pilon,72544,17,r,tig00001611_pilon_pilon,106515,117,f,1
10411,tig00001611_pilon_pilon,106515,117,r,tig00001467_pilon_pilon,72544,17,f,1
10412,tig00001467_pilon_pilon,72544,17,r,tig00001671_pilon_pilon,134968,25,r,1
10413,tig00001671_pilon_pilon,134968,25,f,tig00001467_pilon_pilon,72544,17,f,1
10414,tig00001467_pilon_pilon,72544,17,r,tig00001688_pilon_pilon,592996,23,r,1
10415,tig00001688_pilon_pilon,592996,23,f,tig00001467_pilon_pilon,72544,17,f,1
10416,tig00001467_pilon_pilon,72544,17,r,tig00001837_pilon_pilon,952530,67,r,1
10417,tig00001837_pilon_pilon,952530,67,f,tig00001467_pilon_pilon,72544,17,f,1
10418,tig00001473_pilon_pilon,4078645,28,r,tig00001650_pilon_pilon,3028469,12,f,2
10419,tig00001650_pilon_pilon,3028469,12,r,tig00001473_pilon_pilon,4078645,28,f,2
10420,tig00001473_pilon_pilon,4078645,29,f,tig00000131_pilon_pilon,60939,17,f,1
10421,tig00000131_pilon_pilon,60939,17,r,tig00001473_pilon_pilon,4078645,29,r,1
10422,tig00001481_pilon_pilon,96441,19,r,tig00000129_pilon_pilon,66869,21,r,1
10423,tig00000129_pilon_pilon,66869,21,f,tig00001481_pilon_pilon,96441,19,f,1
10424,tig00001483_pilon_pilon,4106225,81,r,tig00001511_pilon_pilon,3282094,9,f,1
10425,tig00001511_pilon_pilon,3282094,9,r,tig00001483_pilon_pilon,4106225,81,f,1
10426,tig00001483_pilon_pilon,4106225,81,f,tig00001611_pilon_pilon,106515,117,r,1
10427,tig00001611_pilon_pilon,106515,117,f,tig00001483_pilon_pilon,4106225,81,r,1
10428,tig00001483_pilon_pilon,4106225,81,r,tig00001706_pilon_pilon,129746,37,r,1
10429,tig00001706_pilon_pilon,129746,37,f,tig00001483_pilon_pilon,4106225,81,f,1
10430,tig00001483_pilon_pilon,4106225,81,f,tig00001764_pilon_pilon,1767656,61,f,1
10431,tig00001764_pilon_pilon,1767656,61,r,tig00001483_pilon_pilon,4106225,81,r,1
10432,tig00001500_pilon_pilon,76398,25,r,tig00001502_pilon_pilon,56731,9,r,1
10433,tig00001502_pilon_pilon,56731,9,f,tig00001500_pilon_pilon,76398,25,f,1
